continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_vaccinations,people_fully_vaccinated,population,hospital_beds_per_thousand,median_age,aged_65_older,aged_70_older,life_expectancy
South America,Suriname,2021-10-01,41419.0,430.0,879.0,9.0,67016.047,695.741,1422.224,14.562,45121.0,479.0,403454.0,173344.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-02,41631.0,212.0,884.0,5.0,67359.064,343.017,1430.314,8.09,45668.0,547.0,403676.0,173446.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-05,42285.0,188.0,908.0,7.0,68417.238,304.184,1469.146,11.326,46790.0,1122.0,408359.0,175554.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-06,42716.0,431.0,919.0,11.0,69114.597,697.359,1486.944,17.798,47694.0,904.0,410397.0,176579.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-18,46313.0,181.0,1014.0,7.0,74934.552,292.858,1640.655,11.326,48045.0,285.0,428297.0,186376.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-25,47978.0,103.0,1058.0,4.0,77628.526,166.654,1711.847,6.472,48349.0,304.0,442555.0,195485.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-27,48334.0,216.0,1064.0,6.0,78204.535,349.489,1721.555,9.708,49182.0,833.0,445880.0,197724.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-10-30,48785.0,115.0,1082.0,8.0,78934.254,186.07,1750.679,12.944,49585.0,403.0,449357.0,199979.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-11-03,49119.0,100.0,1094.0,1.0,79474.667,161.8,1770.095,1.618,50249.0,664.0,454491.0,203502.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-11-07,49504.0,104.0,1112.0,5.0,80097.598,168.272,1799.219,8.09,50507.0,258.0,457981.0,205929.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-11-08,49550.0,46.0,1114.0,2.0,80172.026,74.428,1802.455,3.236,50675.0,168.0,458690.0,206465.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-11-22,50438.0,28.0,1149.0,3.0,81608.812,45.304,1859.085,4.854,50801.0,126.0,471998.0,215849.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-02,50848.0,25.0,1167.0,1.0,82272.193,40.45,1888.209,1.618,51249.0,448.0,478967.0,220663.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-06,50993.0,33.0,1170.0,0.0,82506.804,53.394,1893.063,0.0,51364.0,115.0,480437.0,221717.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-09,51083.0,31.0,1175.0,1.0,82652.424,50.158,1901.153,1.618,51763.0,399.0,482534.0,223209.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-10,51124.0,41.0,1175.0,0.0,82718.762,66.338,1901.153,0.0,52071.0,308.0,482744.0,223353.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-20,51406.0,22.0,1183.0,3.0,83175.039,35.596,1914.097,4.854,52483.0,111.0,487013.0,226274.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-22,51462.0,46.0,1185.0,0.0,83265.647,74.428,1917.333,0.0,52848.0,365.0,487432.0,226571.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-23,51498.0,36.0,1186.0,1.0,83323.895,58.248,1918.951,1.618,53122.0,274.0,487927.0,226940.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2021-12-30,51791.0,108.0,1188.0,1.0,83797.97,174.744,1922.187,1.618,55201.0,893.0,489798.0,228253.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-01-24,69741.0,466.0,1237.0,6.0,112841.115,753.989,2001.469,9.708,66011.0,702.0,496244.0,232078.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-01-27,71629.0,692.0,1247.0,5.0,115895.904,1119.658,2017.649,8.09,69109.0,1177.0,496433.0,232191.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-01-28,72088.0,459.0,1252.0,5.0,116638.567,742.663,2025.739,8.09,70335.0,1226.0,497428.0,232788.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-02-13,76876.0,173.0,1298.0,4.0,124385.564,279.914,2100.167,6.472,75038.0,168.0,499912.0,234389.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-02-20,77634.0,85.0,1309.0,2.0,125612.009,137.53,2117.965,3.236,76107.0,149.0,500770.0,234910.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-02-27,78070.0,54.0,1315.0,0.0,126317.459,87.372,2127.673,0.0,77864.0,146.0,502059.0,235715.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-03-06,78454.0,60.0,1317.0,0.0,126938.772,97.08,2130.909,0.0,80068.0,127.0,502768.0,236131.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-03-13,78740.0,35.0,1320.0,1.0,127401.52,56.63,2135.763,1.618,81377.0,68.0,503479.0,236576.0,618046.0,3.1,29.6,6.933,4.229,71.68
South America,Suriname,2022-03-27,79133.0,21.0,1324.0,0.0,128037.395,33.978,2142.235,0.0,81676.0,29.0,504529.0,237194.0,618046.0,3.1,29.6,6.933,4.229,71.68
Europe,Sweden,2021-01-24,553116.0,2368.0,11789.0,64.0,52431.292,224.469,1117.51,6.067,4886686.0,28494.0,249734.0,6968.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-01-31,573754.0,2695.0,12190.0,57.0,54387.621,255.466,1155.522,5.403,5085521.0,28405.0,341322.0,24083.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-02-07,593509.0,2332.0,12469.0,33.0,56260.249,221.056,1181.969,3.128,5288759.0,29034.0,441832.0,68716.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-02-14,614592.0,2771.0,12675.0,25.0,58258.761,262.67,1201.496,2.37,5503729.0,30710.0,560304.0,129684.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-02-21,637817.0,2781.0,12854.0,29.0,60460.318,263.618,1218.464,2.749,5731789.0,32580.0,715504.0,206931.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-02-28,664854.0,3107.0,12996.0,19.0,63023.225,294.521,1231.924,1.801,5976075.0,34898.0,872614.0,257449.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-03-07,692385.0,3452.0,13133.0,12.0,65632.96,327.224,1244.911,1.138,6231155.0,36440.0,1063238.0,291207.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-03-14,721351.0,3953.0,13269.0,19.0,68378.722,374.715,1257.803,1.801,6508432.0,39611.0,1285158.0,325459.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-03-21,753844.0,4380.0,13400.0,25.0,71458.817,415.191,1270.221,2.37,6820520.0,44584.0,1460252.0,374262.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-03-28,791323.0,5196.0,13527.0,19.0,75011.548,492.542,1282.259,1.801,7160440.0,48560.0,1659155.0,436231.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-04-04,830237.0,3403.0,13672.0,18.0,78700.307,322.579,1296.004,1.706,7485261.0,46403.0,1925792.0,499111.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-04-11,870437.0,5626.0,13802.0,11.0,82510.968,533.303,1308.327,1.043,7797874.0,44659.0,2273034.0,587322.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-04-18,911348.0,4983.0,13944.0,20.0,86389.027,472.351,1321.788,1.896,8138480.0,48658.0,2749413.0,650142.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-04-25,948136.0,4568.0,14071.0,13.0,89876.257,433.013,1333.826,1.232,8464932.0,46636.0,3191230.0,686376.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-05-02,983480.0,4753.0,14194.0,12.0,93226.606,450.549,1345.486,1.138,8810557.0,49375.0,3592072.0,712733.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-05-09,1017218.0,4476.0,14297.0,19.0,96424.718,424.292,1355.25,1.801,9168152.0,51085.0,4051876.0,824858.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-05-16,1043383.0,3970.0,14411.0,12.0,98904.966,376.327,1366.056,1.138,9458120.0,41424.0,4478725.0,969198.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-05-23,1062343.0,1909.0,14483.0,10.0,100702.233,180.959,1372.881,0.948,9720690.0,37510.0,4934139.0,1171227.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-05-30,1068988.0,285.0,14533.0,3.0,101332.13,27.016,1377.621,0.284,9950290.0,32800.0,5420100.0,1456769.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-06-06,1079809.0,758.0,14577.0,3.0,102357.88,71.853,1381.791,0.284,10140081.0,27113.0,6006634.0,1822155.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-06-13,1084268.0,524.0,14602.0,2.0,102780.56,49.671,1384.161,0.19,10296552.0,22353.0,6689145.0,2231164.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-06-20,1087274.0,19.0,14616.0,2.0,103065.507,1.801,1385.488,0.19,10448074.0,21646.0,7463760.0,2697900.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-06-27,1089250.0,8.0,14628.0,0.0,103252.817,0.758,1386.626,0.0,10554285.0,15173.0,8102654.0,3044327.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-07-04,1091127.0,3.0,14636.0,2.0,103430.743,0.284,1387.384,0.19,10659635.0,15050.0,8837474.0,3364597.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-07-11,1092643.0,7.0,14638.0,0.0,103574.448,0.664,1387.574,0.0,10739680.0,11435.0,9435951.0,3574000.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-07-18,1094520.0,11.0,14641.0,1.0,103752.374,1.043,1387.858,0.095,10811724.0,10292.0,9947464.0,3733658.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-07-25,1097185.0,11.0,14644.0,0.0,104004.996,1.043,1388.143,0.0,10886603.0,10697.0,10392715.0,3938561.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-08-01,1100647.0,4.0,14648.0,0.0,104333.168,0.379,1388.522,0.0,10963862.0,11037.0,10792763.0,4198040.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-08-08,1105256.0,6.0,14653.0,0.0,104770.067,0.569,1388.996,0.0,11054512.0,12950.0,11197704.0,4493855.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-08-15,1111068.0,8.0,14661.0,1.0,105321.001,0.758,1389.754,0.095,11158385.0,14839.0,11670081.0,4830814.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-08-22,1117539.0,1.0,14671.0,1.0,105934.404,0.095,1390.702,0.095,11281116.0,17533.0,12194528.0,5244920.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-08-29,1124225.0,3.0,14688.0,1.0,106568.187,0.284,1392.313,0.095,11463641.0,26075.0,12671501.0,5632350.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-09-05,1131460.0,1.0,14712.0,3.0,107254.012,0.095,1394.588,0.284,11700283.0,33806.0,13046186.0,5931092.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-09-12,1139444.0,2.0,14759.0,4.0,108010.836,0.19,1399.044,0.379,11962734.0,37493.0,13331760.0,6148834.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-09-19,1145712.0,1.0,14813.0,4.0,108604.995,0.095,1404.162,0.379,12149109.0,26625.0,13571536.0,6325286.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-09-26,1150016.0,1.0,14857.0,4.0,109012.983,0.095,1408.333,0.379,12310998.0,23127.0,13756728.0,6456432.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-10-03,1154260.0,2.0,14893.0,6.0,109415.282,0.19,1411.746,0.569,12454225.0,20461.0,13912506.0,6565472.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-10-10,1158392.0,16.0,14946.0,6.0,109806.965,1.517,1416.77,0.569,12594211.0,19998.0,14058691.0,6641508.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-10-17,1162475.0,14.0,14978.0,6.0,110194.003,1.327,1419.803,0.569,12738145.0,20562.0,14265541.0,6701964.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-10-24,1167359.0,526.0,15005.0,3.0,110656.97,49.861,1422.363,0.284,12864915.0,18110.0,14466887.0,6749765.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-10-31,1173292.0,861.0,15032.0,2.0,111219.375,81.616,1424.922,0.19,12990698.0,17969.0,14670059.0,6797405.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-11-07,1178380.0,597.0,15066.0,7.0,111701.679,56.591,1428.145,0.664,13080438.0,12820.0,14800722.0,6828657.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-11-14,1184172.0,830.0,15097.0,2.0,112250.718,78.678,1431.084,0.19,13184808.0,14910.0,15115268.0,6883092.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-11-21,1191103.0,1092.0,15127.0,2.0,112907.725,103.513,1433.927,0.19,13311620.0,18116.0,15520144.0,6947891.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-11-28,1202626.0,1759.0,15143.0,2.0,114000.02,166.74,1435.444,0.19,13544335.0,33245.0,15947914.0,7024791.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-12-05,1216386.0,2084.0,15168.0,4.0,115304.366,197.548,1437.814,0.379,13825987.0,40236.0,16382000.0,7095919.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-12-12,1234498.0,2396.0,15209.0,8.0,117021.249,227.123,1441.7,0.758,14171829.0,49406.0,16850477.0,7166743.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-12-19,1258456.0,3389.0,15255.0,12.0,119292.29,321.252,1446.061,1.138,14570591.0,56966.0,17388248.0,7230011.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2021-12-26,1286608.0,2364.0,15302.0,9.0,121960.891,224.09,1450.516,0.853,14917476.0,49555.0,17617810.0,7256183.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Sweden,2022-01-02,1342051.0,5277.0,15365.0,11.0,127216.476,500.22,1456.488,1.043,15254561.0,48155.0,17797079.0,7273469.0,10549349.0,2.22,41.0,19.985,13.433,82.8
Europe,Switzerland,2020-12-26,432962.0,1721.0,7085.0,63.0,49535.317,196.9,810.597,7.208,3165372.0,15216.0,1132.0,1.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-04,460833.0,2225.0,7823.0,67.0,52724.047,254.563,895.032,7.665,3356191.0,29414.0,10083.0,14.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-05,466120.0,5287.0,7874.0,51.0,53328.934,604.887,900.867,5.835,3387522.0,31331.0,17224.0,25.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-06,470298.0,4178.0,7938.0,64.0,53806.94,478.006,908.189,7.322,3414525.0,27003.0,23072.0,32.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-07,473652.0,3354.0,8001.0,63.0,54190.672,383.732,915.397,7.208,3442061.0,27536.0,30288.0,47.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-08,476829.0,3177.0,8066.0,65.0,54554.154,363.482,922.834,7.437,3468606.0,26545.0,38342.0,67.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-09,479884.0,3055.0,8115.0,49.0,54903.677,349.523,928.44,5.606,3484408.0,15802.0,40491.0,72.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-10,481570.0,1686.0,8184.0,69.0,55096.573,192.896,936.334,7.894,3493302.0,8894.0,40525.0,73.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-11,482866.0,1296.0,8242.0,58.0,55244.849,148.276,942.97,6.636,3520799.0,27497.0,47872.0,83.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-12,486333.0,3467.0,8301.0,59.0,55641.509,396.661,949.72,6.75,3546516.0,25717.0,58266.0,92.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-13,488944.0,2611.0,8356.0,55.0,55940.235,298.725,956.013,6.293,3570996.0,24480.0,69345.0,219.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-14,491435.0,2491.0,8416.0,60.0,56225.231,284.996,962.877,6.865,3594820.0,23824.0,79926.0,292.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-15,493674.0,2239.0,8465.0,49.0,56481.396,256.165,968.483,5.606,3617582.0,22762.0,90692.0,354.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-16,495832.0,2158.0,8530.0,65.0,56728.293,246.897,975.92,7.437,3632010.0,14428.0,95060.0,362.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-17,497169.0,1337.0,8581.0,51.0,56881.26,152.967,981.755,5.835,3639924.0,7914.0,95725.0,365.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-18,498063.0,894.0,8618.0,37.0,56983.542,102.283,985.988,4.233,3667546.0,27622.0,107951.0,1125.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-19,501006.0,2943.0,8656.0,38.0,57320.252,336.71,990.336,4.348,3698906.0,31360.0,125240.0,1835.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-20,503340.0,2334.0,8718.0,62.0,57587.286,267.034,997.429,7.093,3725567.0,26661.0,145682.0,2752.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-21,505618.0,2278.0,8764.0,46.0,57847.912,260.627,1002.692,5.263,3751519.0,25952.0,168845.0,3333.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-22,507675.0,2057.0,8811.0,47.0,58083.254,235.342,1008.069,5.377,3778016.0,26497.0,188658.0,3827.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-23,509716.0,2041.0,8855.0,44.0,58316.766,233.511,1013.103,5.034,3794018.0,16002.0,194472.0,3924.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-24,510817.0,1101.0,8901.0,46.0,58442.732,125.966,1018.366,5.263,3802105.0,8087.0,195654.0,3936.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-25,511548.0,731.0,8950.0,49.0,58526.365,83.634,1023.972,5.606,3827746.0,25641.0,212948.0,5400.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-26,514040.0,2492.0,8982.0,32.0,58811.476,285.11,1027.633,3.661,3855494.0,27748.0,237920.0,7970.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-27,515878.0,1838.0,9023.0,41.0,59021.762,210.286,1032.324,4.691,3881207.0,25713.0,262286.0,9953.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-28,517753.0,1875.0,9057.0,34.0,59236.281,214.519,1036.214,3.89,3910038.0,28831.0,289021.0,12648.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-29,519534.0,1781.0,9099.0,42.0,59440.046,203.765,1041.019,4.805,3939327.0,29289.0,312964.0,15597.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-30,521301.0,1767.0,9135.0,36.0,59642.209,202.163,1045.138,4.119,3958184.0,18857.0,319283.0,16451.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-01-31,522321.0,1020.0,9165.0,30.0,59758.908,116.699,1048.57,3.432,3969088.0,10904.0,320774.0,16454.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-01,523064.0,743.0,9192.0,27.0,59843.915,85.007,1051.66,3.089,3997644.0,28556.0,337062.0,20726.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-02,525229.0,2165.0,9223.0,31.0,60091.613,247.698,1055.206,3.547,4028081.0,30437.0,356600.0,26408.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-03,526881.0,1652.0,9247.0,24.0,60280.619,189.006,1057.952,2.746,4059121.0,31040.0,375883.0,31727.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-04,528614.0,1733.0,9266.0,19.0,60478.892,198.273,1060.126,2.174,4093650.0,34529.0,396516.0,38792.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-05,530055.0,1441.0,9290.0,24.0,60643.757,164.865,1062.872,2.746,4125066.0,31416.0,416045.0,45835.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-06,531561.0,1506.0,9312.0,22.0,60816.059,172.302,1065.389,2.517,4143458.0,18392.0,419399.0,47368.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-07,532448.0,887.0,9338.0,26.0,60917.541,101.482,1068.363,2.975,4154318.0,10860.0,420594.0,47641.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-08,533121.0,673.0,9357.0,19.0,60994.539,76.998,1070.537,2.174,4187622.0,33304.0,439075.0,56091.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-09,534872.0,1751.0,9377.0,20.0,61194.872,200.332,1072.825,2.288,4221011.0,33389.0,464488.0,67115.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-10,536222.0,1350.0,9393.0,16.0,61349.325,154.454,1074.656,1.831,4252937.0,31926.0,491224.0,77222.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-11,537481.0,1259.0,9417.0,24.0,61493.368,144.043,1077.402,2.746,4287090.0,34153.0,518677.0,88375.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-12,538651.0,1170.0,9431.0,14.0,61627.228,133.86,1079.004,1.602,4319489.0,32399.0,545055.0,98498.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-13,539781.0,1130.0,9446.0,15.0,61756.512,129.284,1080.72,1.716,4337986.0,18497.0,552000.0,102047.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-14,540500.0,719.0,9464.0,18.0,61838.773,82.261,1082.779,2.059,4347386.0,9400.0,553347.0,102555.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-15,540985.0,485.0,9486.0,22.0,61894.262,55.489,1085.296,2.517,4378194.0,30808.0,572280.0,111526.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-16,542290.0,1305.0,9505.0,19.0,62043.567,149.305,1087.47,2.174,4409099.0,30905.0,597281.0,123806.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-17,543427.0,1137.0,9513.0,8.0,62173.652,130.085,1088.385,0.915,4438558.0,29459.0,621460.0,137316.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-18,544642.0,1215.0,9522.0,9.0,62312.66,139.009,1089.415,1.03,4469120.0,30562.0,650042.0,153927.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-19,545651.0,1009.0,9532.0,10.0,62428.1,115.44,1090.559,1.144,4499145.0,30025.0,674492.0,168521.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-20,546745.0,1094.0,9546.0,14.0,62553.265,125.165,1092.161,1.602,4514746.0,15601.0,681752.0,173057.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-21,547436.0,691.0,9561.0,15.0,62632.323,79.058,1093.877,1.716,4523302.0,8556.0,683407.0,173893.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-22,547964.0,528.0,9572.0,11.0,62692.731,60.409,1095.135,1.259,4549935.0,26633.0,703383.0,186763.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-23,549371.0,1407.0,9581.0,9.0,62853.707,160.975,1096.165,1.03,4577428.0,27493.0,729977.0,203407.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-24,550628.0,1257.0,9591.0,10.0,62997.52,143.814,1097.309,1.144,4603798.0,26370.0,758274.0,221554.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-25,551705.0,1077.0,9599.0,8.0,63120.74,123.22,1098.225,0.915,4634558.0,30760.0,787823.0,240790.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-26,552824.0,1119.0,9609.0,10.0,63248.765,128.025,1099.369,1.144,4665281.0,30723.0,812592.0,256929.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-27,553904.0,1080.0,9618.0,9.0,63372.329,123.563,1100.398,1.03,4681620.0,16339.0,819125.0,261267.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-02-28,554627.0,723.0,9628.0,10.0,63455.047,82.719,1101.542,1.144,4690506.0,8886.0,821121.0,262646.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-01,555174.0,547.0,9635.0,7.0,63517.63,62.582,1102.343,0.801,4718266.0,27760.0,843433.0,274261.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-02,556593.0,1419.0,9643.0,8.0,63679.978,162.348,1103.259,0.915,4748020.0,29754.0,869255.0,288485.0,8740471.0,4.53,43.1,18.436,12.644,83.78
Europe,Switzerland,2021-03-03,557823.0,1230.0,9654.0,11.0,63820.703,140.725,1104.517,1.259,4776640.0,28620.0,901077.0,304382.0,8740471.0,4.53,43.1,18.436,12.644,83.78
